AccelX,GyroZ,Temp,GPS
-1.664711146208457462e-02,-8.348753504323029595e-02,2.478462433277572075e+01,3.123854604210797703e+01
9.428311127728081567e-03,-1.001892526821387686e-01,2.493084261244592525e+01,3.123857591349241858e+01
-1.104446088561942575e-02,-9.506299364531307916e-02,2.535391756250821160e+01,3.123857276009668027e+01
1.265863635511021643e-02,-9.559235554203843188e-02,2.505823228928600699e+01,3.123858804609648843e+01
4.058460417025994312e-03,-9.976876805804232862e-02,2.484063571161772188e+01,3.123859548050628021e+01
-3.031488229994463990e-02,-9.053213093797360389e-02,2.514516299535641153e+01,3.123860210661494108e+01
3.095010402660123422e-02,-9.090425185782514961e-02,2.466931235504907249e+01,3.123861992955014344e+01
3.591755346191043835e-02,-1.165077450815016347e-01,2.520440785313288501e+01,3.123862784390421510e+01
-1.225577380968772417e-02,-8.614664109710616635e-02,2.512258219231053147e+01,3.123863628142117577e+01
-7.754031198719682841e-03,-1.159668869521378043e-01,2.490765745865833480e+01,3.123864271538378290e+01
5.717307814498099640e-03,-8.915270990484196190e-02,2.474842426046583199e+01,3.123866319524670843e+01
6.689135799740500085e-03,-8.833158523563458542e-02,2.473399572331496188e+01,3.123868653617268265e+01
1.317088545345660930e-02,-1.106130062800209923e-01,2.516044520090377290e+01,3.123868139887232687e+01
4.020409077532699493e-02,-1.039004143823701737e-01,2.536869415074671963e+01,3.123869996118214587e+01
-3.538944549880987996e-03,-1.109224577925050081e-01,2.480880767589136227e+01,3.123868609778074656e+01
-1.596594489076907583e-02,-1.020719595224953008e-01,2.513751601106544697e+01,3.123871157761439221e+01
-2.758638456029054511e-02,-1.030446196080804094e-01,2.437389189441937987e+01,3.123870902631681190e+01
-1.461860079883838155e-02,-9.219338185398150143e-02,2.482461468080283851e+01,3.123871523075072432e+01
-6.625394574759418606e-04,-8.689678892166366464e-02,2.499068232013873114e+01,3.123873260628592519e+01
3.589115727035575160e-02,-8.603710471212981659e-02,2.472709497490545161e+01,3.123876191899334387e+01
-1.035222598072342917e-02,-1.055938676928219050e-01,2.471904808756312022e+01,3.123876950015828413e+01
4.475759032777969736e-03,-1.020268323836433788e-01,2.479966613305933265e+01,3.123877243004722004e+01
-3.284579214550414905e-04,-1.167156093449364246e-01,2.508765781849791310e+01,3.123876467299439952e+01
2.376786546896168112e-02,-1.078707378687765311e-01,2.494380129447808869e+01,3.123878803719348340e+01
5.053864851747243148e-02,-9.007853760630871176e-02,2.432853063000250771e+01,3.123880301700008744e+01
-1.061737545840641360e-02,-8.347046283437312142e-02,2.436378995420948002e+01,3.123881175536229193e+01
-9.788788850364443447e-03,-1.118532532638258636e-01,2.481794044664284726e+01,3.123880156206416459e+01
2.088321754138144221e-02,-1.053021353920713804e-01,2.513730597581606574e+01,3.123882109682152119e+01
1.363782979252622929e-02,-9.949355433507064972e-02,2.417574854718242960e+01,3.123883935922235722e+01
3.693414651472066990e-02,-9.626418826874712231e-02,2.485008094715450966e+01,3.123885536290909570e+01
1.167856370651927829e-02,-1.069824631755600525e-01,2.484212564304477411e+01,3.123883803872178788e+01
-7.185841815741190845e-03,-9.445079906067511966e-02,2.541650133346253426e+01,3.123886837876024458e+01
1.181309661384618605e-02,-1.032191687719299783e-01,2.488449345648614042e+01,3.123888143048769805e+01
2.217407161165815474e-02,-9.839908140104559886e-02,2.511489669542227787e+01,3.123889849611988367e+01
1.640964362394728079e-02,-9.254995299218068960e-02,2.504237714202623977e+01,3.123890692857584028e+01
1.014548062214595467e-02,-9.769130119665928036e-02,2.436083005605783924e+01,3.123891582571318892e+01
2.133349379178307859e-02,-1.018466435727191227e-01,2.523046216498952177e+01,3.123891200059493301e+01
2.338591180891345586e-02,-9.829071898448171751e-02,2.506461895163688780e+01,3.123891091997862901e+01
2.764317982075054428e-02,-9.777470791566833519e-02,2.515248059190237839e+01,3.123893606947243029e+01
1.297419775179285348e-02,-1.002723151303567956e-01,2.617787131193089678e+01,3.123896001631825214e+01
-3.342361606337087166e-03,-9.882601155033440832e-02,2.437476611815042205e+01,3.123897393454527460e+01
2.934273728666456863e-03,-7.990219776741783186e-02,2.551740899492833137e+01,3.123897710549102058e+01
2.413017933016713829e-02,-8.991492128041633780e-02,2.491376574417989431e+01,3.123898429340822602e+01
-1.633871341974472285e-02,-9.809925064860929023e-02,2.508619867132090420e+01,3.123899379639648188e+01
7.373466177458023497e-03,-8.778018062693566936e-02,2.498634632640962749e+01,3.123899443881252935e+01
-7.866776246547213872e-03,-9.767820472471824833e-02,2.487272909998058523e+01,3.123900869939706482e+01
5.748964586963497625e-04,-8.218412138611043416e-02,2.482905012152837188e+01,3.123903669069525790e+01
2.556903725214597356e-02,-8.977944374473419142e-02,2.509885262067190226e+01,3.123902057441994273e+01
3.821981360398066761e-03,-9.409459452290278025e-02,2.454484789099849706e+01,3.123905614778790607e+01
9.287309631229762356e-04,-8.807539263406505281e-02,2.522517375025653052e+01,3.123904677971845345e+01
-2.719712281959838635e-02,-1.077776678259713961e-01,2.487514167853442260e+01,3.123907325432108806e+01
1.492507132054441375e-02,-1.028383575391150079e-01,2.466097919828789387e+01,3.123905593184990437e+01
1.290968362282150783e-02,-1.029972204231942023e-01,2.486499614260125668e+01,3.123908585904201018e+01
4.326509446610920379e-02,-8.910141901062265668e-02,2.537714476505877315e+01,3.123908263229863636e+01
-6.155564699060016992e-03,-7.266425505748091984e-02,2.483939947389513136e+01,3.123908584732808080e+01
4.383006553278779617e-03,-6.712071985117645800e-02,2.510753608546288618e+01,3.123911218534042433e+01
4.987673674215105379e-03,-8.248337565082804190e-02,2.478071311728535875e+01,3.123913009471788627e+01
3.154906559526948762e-02,-8.327154652301746451e-02,2.522737655497708431e+01,3.123912155058561524e+01
-1.905910647739041900e-03,-1.056927048648427792e-01,2.520565232163706071e+01,3.123912500984039298e+01
5.580430515406784898e-03,-9.249712801385305549e-02,2.555458264998892304e+01,3.123914908155235537e+01
1.215793019433078492e-02,-9.432271306506892494e-02,2.494733081635023453e+01,3.123915912564671160e+01
3.732182463127162175e-03,-9.201415906808001199e-02,2.520059644142737199e+01,3.123917548319627358e+01
-8.928672291010564949e-03,-8.683435195917908744e-02,2.502942026186168434e+01,3.123918949594571259e+01
3.881799857966151696e-03,-8.920757667255316270e-02,2.538876153455890261e+01,3.123918940584818671e+01
2.147263499719544166e-02,-1.036000579742805960e-01,2.478435028371738014e+01,3.123921855503314760e+01
-2.053030598822120495e-02,-7.563508567039413377e-02,2.522350159386318325e+01,3.123921224234744543e+01
2.659393482937519749e-03,-9.313559586773459409e-02,2.494159081116499621e+01,3.123921653573493984e+01
-1.400241629878346515e-02,-7.929663507817907853e-02,2.498074354686745124e+01,3.123921388432640711e+01
2.390093257849685085e-02,-6.021628963657475048e-02,2.502752574533451124e+01,3.123923737340479434e+01
-3.046373809567549593e-02,-8.940616519136866669e-02,2.507567211892800429e+01,3.123924663613054520e+01
-1.117843694543176752e-02,-1.047577056187077582e-01,2.496513128706341078e+01,3.123926960304796197e+01
7.544237501290417675e-03,-8.154481175596016429e-02,2.506441395495115643e+01,3.123927462483623785e+01
3.131048058468680756e-02,-6.689266220836351251e-02,2.547343541726865368e+01,3.123926820630878254e+01
-1.315005221459756082e-03,-5.752394672766658612e-02,2.529563490568456530e+01,3.123929172254386444e+01
-1.110399053386396800e-02,-8.859587938167702570e-02,2.526074637774906861e+01,3.123930671531171654e+01
3.762314138881180103e-02,-7.051428052371475075e-02,2.486333814219283767e+01,3.123932528031359368e+01
-2.896027800832488147e-02,-7.930332340060587681e-02,2.473322775153150133e+01,3.123932887503967493e+01
-4.397611913240163928e-02,-7.486683670627534981e-02,2.528659016747132426e+01,3.123933760846654195e+01
8.800289001066647840e-03,-4.650937564204864205e-02,2.526281403775893963e+01,3.123934060085994346e+01
-1.004108448705222367e-02,-8.711642517641013383e-02,2.544180120272529422e+01,3.123935388312005301e+01
-2.042465634261426619e-02,-6.867183192815685955e-02,2.481880581220923077e+01,3.123937249504900393e+01
1.416712894598706751e-02,-6.564353619041415899e-02,2.493113540339189527e+01,3.123935667222602319e+01
4.876014275423976724e-03,-5.856271736467882905e-02,2.450815475124236897e+01,3.123937650560672807e+01
-1.128157261473456720e-02,-6.752987751366924807e-02,2.488225866818173770e+01,3.123938227431251136e+01
-2.560608797341788756e-02,-6.450749194122694374e-02,2.529897115317383438e+01,3.123940379153118840e+01
1.744914656560289309e-02,-7.057207699245524046e-02,2.486005138623153954e+01,3.123942230222175453e+01
1.300402355917321985e-02,-6.302136911446785950e-02,2.519214393856024614e+01,3.123941403025713015e+01
-1.983517275587658342e-03,-6.819121091871364893e-02,2.494284906820065828e+01,3.123940609695632276e+01
3.693273992095331970e-02,-5.757997217675076690e-02,2.509721710846646658e+01,3.123943587779254827e+01
-2.140169532652305348e-02,-6.651810309000073806e-02,2.465569258305529843e+01,3.123945913473731650e+01
-3.051050341849477834e-02,-5.806736425259977075e-02,2.502556283489017019e+01,3.123946537629902664e+01
-1.383816139762488948e-02,-6.113758023627166582e-02,2.410265920872978285e+01,3.123947428186247421e+01
-9.117203271099560708e-04,-4.858140613137110903e-02,2.494393115255140358e+01,3.123947720006698248e+01
4.866788986453836514e-03,-5.934333375596542032e-02,2.451085802688545812e+01,3.123947720969263742e+01
-4.824721157126597888e-03,-7.553790063210601147e-02,2.536179835496404422e+01,3.123950515294321661e+01
7.041107930285936400e-03,-4.415739360233092436e-02,2.523322220582935316e+01,3.123950165718190064e+01
-2.503078848380888011e-02,-6.479398063479055447e-02,2.514000129458982258e+01,3.123954184096733400e+01
2.887529208146518908e-02,-6.122555093585099750e-02,2.545630186814781482e+01,3.123953570507208255e+01
-1.643023567851376130e-03,-5.958707726417331041e-02,2.471532504375255002e+01,3.123953419351697391e+01
2.234591663176255238e-02,-3.882017433142398444e-02,2.552420895937466838e+01,3.123954388614752276e+01
6.854506927554082814e-03,-7.284707116386839043e-02,2.527965746927811708e+01,3.123955907055793091e+01
9.135064383075678848e-03,-1.903047024253261971e-02,2.492903341383431481e+01,3.123956760498078111e+01
1.139534560464407903e-02,-3.875703809928709997e-02,2.534068604415488224e+01,3.123959116833775695e+01
8.954171200346298931e-03,-4.598706423891328610e-02,2.466811194627651105e+01,3.123959186416169587e+01
1.285445519735087770e-02,-4.766261091446468562e-02,2.475264575154169933e+01,3.123959268368260922e+01
2.658305060264862935e-02,-4.314489299128464878e-02,2.481742308302808908e+01,3.123962890440684959e+01
3.930423394029402585e-03,-3.966869373625288298e-02,2.484130668758079707e+01,3.123962049308331501e+01
1.418007515177024599e-02,-3.730014518619000075e-02,2.468303270717192532e+01,3.123963768839675836e+01
-1.794713885744534439e-03,-3.706171657720910839e-02,2.536692492012859645e+01,3.123963391773492404e+01
2.880234430898945611e-02,-4.058067129798836187e-02,2.492234367988904964e+01,3.123965363115627625e+01
-1.352784604118539499e-02,-4.230201645147146222e-02,2.510575149050706401e+01,3.123966311109990812e+01
3.601880865821631417e-02,-4.068713810857501473e-02,2.482889459007589750e+01,3.123965110350707874e+01
-8.031590128868682345e-04,-3.996306261588657843e-02,2.445381900983544554e+01,3.123970015275110512e+01
-2.861550204236096295e-02,-2.550983851235452335e-02,2.508101720751742647e+01,3.123970290644460945e+01
2.562088298215785525e-03,-2.973970161861466330e-02,2.442632350737406810e+01,3.123969602804683632e+01
-1.362103314949761682e-02,-6.390123972610203817e-02,2.497940978617435803e+01,3.123969897730259504e+01
1.681287097977448089e-02,-2.675497170890826781e-02,2.458950548835015582e+01,3.123972347561613816e+01
-1.305247958604781842e-02,-3.017797242122665854e-02,2.559618279976924171e+01,3.123973086697699131e+01
-8.923668664295595146e-03,-3.111869370334600232e-02,2.527340881665241668e+01,3.123974355668948277e+01
-3.779081461891062310e-02,-3.361816819760615055e-02,2.503172613738144392e+01,3.123975191577395805e+01
-9.046126384981534319e-03,-1.728852940754499121e-02,2.537911200329639883e+01,3.123976506240989437e+01
-4.847758653257913664e-02,-1.784655073961807781e-02,2.474610520676028003e+01,3.123978447305699291e+01
-3.167805646971446482e-02,-3.383842771944507721e-02,2.516304381360102838e+01,3.123978568103204978e+01
1.520829312288594741e-02,-2.082283257544389685e-02,2.505994313011561303e+01,3.123977950344501053e+01
1.571600317301664537e-02,-3.338968837458101274e-02,2.507920602440010072e+01,3.123981362562852482e+01
8.509151235699294671e-03,-3.624532251164666596e-02,2.538170605003202951e+01,3.123982640614563167e+01
-1.933952286258425884e-02,-2.748878086415063385e-02,2.521974763083393967e+01,3.123985152056734194e+01
-9.542271228395970929e-04,-1.136678379865298585e-02,2.508661709884750834e+01,3.123981876505966682e+01
-7.205078181136808908e-05,-9.225414883823054163e-03,2.450353376913151138e+01,3.123984242882012907e+01
-2.316729378385085428e-02,-1.238879012421409409e-02,2.471198611141615942e+01,3.123982917901296830e+01
3.006796603534301129e-02,-9.028893348029507632e-03,2.496318731992128193e+01,3.123986553149156364e+01
1.754724581151342888e-02,-9.875699310244227813e-03,2.502801171228299637e+01,3.123986451799701669e+01
-4.419283476593279143e-03,-2.020754974949494354e-02,2.466093888259782219e+01,3.123989923445794759e+01
5.377167798906155611e-04,-8.226577571290354107e-03,2.572350300267352452e+01,3.123988225385030049e+01
4.167656158951049856e-03,-3.292791890630534374e-03,2.545491821657607190e+01,3.123988310816961800e+01
-4.083469736848581444e-02,-2.503270487081221858e-03,2.518063549611774476e+01,3.123990528736259265e+01
-4.943547650411938242e-03,3.095242873640215511e-03,2.502161105838512256e+01,3.123990024512228558e+01
-1.363968495995597149e-02,-4.571679862297060512e-04,2.493633730902965340e+01,3.123993751099454386e+01
-2.003240019789831114e-02,-2.770846929032467695e-03,2.471442446199332821e+01,3.123991934916953284e+01
-5.622005857719098235e-03,5.672045346827457070e-03,2.502324415555565906e+01,3.123995028457581213e+01
3.595373053699045529e-02,-4.038001860362435205e-03,2.507732576204282537e+01,3.123993922188180150e+01
1.281685722534019710e-02,-1.133427105121497490e-02,2.462747182735551377e+01,3.123996679702195323e+01
-1.142357979565593665e-02,-2.888531423311875741e-03,2.510025292517346784e+01,3.123999643378155611e+01
1.145165562712317266e-02,-7.449026448064539549e-03,2.495342228535257689e+01,3.123999360647891166e+01
